date,ic_lgbm,n
2011-07-06,0.1461998078974956,683
2011-07-07,-0.23089801192138462,685
2011-07-08,0.30503928095603156,687
2011-07-11,0.12384266181268352,681
2011-07-12,0.13065577477002796,673
2011-07-13,-0.017551566722221613,669
2011-07-14,0.049180054879768405,669
2011-07-15,-0.10634544254352483,662
2011-07-18,0.09682943582347042,647
2011-07-19,0.25950141763309775,611
2011-07-20,-0.008964996796095248,612
2011-07-21,0.0803545635788295,623
2011-07-22,-0.0854286642666321,623
2011-07-25,0.1502609394126151,593
2011-07-26,-0.11097712364003456,526
2011-07-27,-0.0055259177682545416,537
2011-07-28,-0.2571626686397647,582
2011-07-29,0.07326705684122672,613
2011-08-01,0.005624307349443228,619
2011-08-02,0.10808059303354661,599
2011-08-03,-0.2971682771057505,614
2011-08-04,0.13914014776950345,630
2011-08-05,-0.47256431149918865,651
2011-08-08,0.2323654264501367,668
2011-08-09,-0.18002953682418357,674
2011-08-10,0.02281813974040833,703
2011-08-11,0.21547922897819732,705
2011-08-12,0.031022656315539975,717
2011-08-15,-0.17467334629837933,712
2011-08-16,-0.023475025441051286,712
2011-08-17,-0.38009333081990004,709
2011-08-18,0.01485994236418729,714
2011-08-19,0.2562624822730669,709
2011-08-22,0.17457306822803742,714
2011-08-23,0.02820694058097945,708
2011-08-24,-0.14981833085642626,711
2011-08-25,-0.046981150538614166,713
2011-08-26,0.33760183026236096,716
2011-08-29,0.0700234588409559,709
2011-08-30,-0.06513314008527586,709
2011-08-31,-0.018574080406302356,706
2011-09-01,-0.06453542363863007,712
2011-09-02,-0.05923177051919558,707
2011-09-06,0.09490255880693092,694
2011-09-07,0.06257579976284171,688
2011-09-08,0.18509838989076277,687
2011-09-09,0.04913982621304921,683
2011-09-12,0.06860417302120425,678
2011-09-13,-0.13193001641210622,673
2011-09-14,0.04465935526596617,673
2011-09-15,0.12463133445304579,675
2011-09-16,-0.13741058204389836,671
2011-09-19,0.1586296819007433,671
2011-09-20,0.057981222059024035,666
2011-09-21,-0.1479722456753655,668
2011-09-22,-0.1078305735471867,662
2011-09-23,0.12039632846230067,663
2011-09-26,0.17296762073954783,665
2011-09-27,0.08137337244209017,669
2011-09-28,0.22000620041377003,672
2011-09-29,-0.5618386147108113,665
2011-09-30,-0.08444732729996637,665
2011-10-03,-0.21399130626754082,657
2011-10-04,0.06962041149357047,656
2011-10-05,0.11594391083830011,663
2011-10-06,0.07974917582529022,673
2011-10-07,-0.07507481995020455,677
2011-10-10,-0.3063938379176658,675
2011-10-11,-0.046918770347638736,674
2011-10-12,0.07252197507721272,671
2011-10-13,0.1274247173343204,671
2011-10-14,-0.11248347473123946,655
2011-10-17,-0.06318958321286519,638
2011-10-18,-0.06058153572748095,616
2011-10-19,0.07088772449710916,618
2011-10-20,0.22114366827672066,628
2011-10-21,0.2140440854569818,613
2011-10-24,0.05278828776378229,595
2011-10-25,0.02153587613641717,563
2011-10-26,0.19300682669567829,569
2011-10-27,-0.024977252266983604,595
2011-10-28,0.1283858632329914,620
2011-10-31,0.15787879387319334,608
2011-11-01,0.008842155062368183,581
2011-11-02,0.12513153030940935,585
2011-11-03,0.0965195909327477,630
2011-11-04,0.07001929014787482,653
2011-11-07,-0.10932077871670322,662
2011-11-08,-0.37964880382835603,658
2011-11-09,-0.168069340027016,665
2011-11-10,0.19613111233263938,665
2011-11-11,-0.06420921500392987,668
2011-11-14,0.0718362777812178,670
2011-11-15,0.11542028034167279,662
2011-11-16,0.07922933586999185,663
2011-11-17,0.03485268791360334,663
2011-11-18,-0.1658293605048667,663
2011-11-21,0.0016284414936059424,659
2011-11-22,0.027272347649155766,664
2011-11-23,0.0653206763991279,665
2011-11-25,0.20976424676286415,662
2011-11-28,0.06299249695040553,645
2011-11-29,0.25481970837844486,647
2011-11-30,-0.13771991164083083,640
2011-12-01,0.1302726964769653,646
2011-12-02,0.4713664344085345,646
2011-12-05,-0.06450559713548382,643
2011-12-06,-0.09274328983163144,647
2011-12-07,0.06658054229620872,645
2011-12-08,0.08364976121132398,650
2011-12-09,-0.2009283713084912,649
2011-12-12,-0.12574825424569133,656
2011-12-13,-0.10178739013179018,654
2011-12-14,0.21703410289662536,656
2011-12-15,0.19850072209239802,657
2011-12-16,0.10318261349260507,656
2011-12-19,0.4095875612428869,657
2011-12-20,-0.09896803771875194,654
2011-12-21,0.041712926287438494,658
2011-12-22,0.2026920417240237,661
2011-12-23,0.026305778606878768,663
2011-12-27,0.09862318886649478,666
2011-12-28,0.013948538897342004,663
2011-12-29,0.002138587300058469,659
2011-12-30,0.020676953655385872,647
2012-01-03,-0.06784249594635336,651
2012-01-04,0.15559532701020715,653
2012-01-05,0.10355141557014716,650
2012-01-06,0.11728148194721547,655
2012-01-09,0.3123636552578286,655
2012-01-10,-0.04820843119969463,656
2012-01-11,0.03336772446002473,656
2012-01-12,0.06053661384773571,655
2012-01-13,0.01788034992765143,646
2012-01-17,0.08116428115516265,639
2012-01-18,0.19578468247777892,627
2012-01-19,0.12144916921811577,629
2012-01-20,0.11712188208647016,620
2012-01-23,-0.018206222312760627,610
2012-01-24,0.08753648282944318,587
2012-01-25,-0.0461560716531426,593
2012-01-26,0.09896436876097599,618
2012-01-27,-0.05209403222779554,629
2012-01-30,-0.1772397495780106,622
2012-01-31,0.06439635749501484,592
2012-02-01,0.14663593550949927,605
2012-02-02,-0.039287406654605374,619
2012-02-03,-0.06357306085408199,648
2012-02-06,0.05338695239177754,664
2012-02-07,0.09946670852776053,645
2012-02-08,0.22234878739413783,649
2012-02-09,-0.1046913434967014,662
2012-02-10,-0.016437172596089372,678
2012-02-13,-0.08174936889257528,677
2012-02-14,0.04239684268185516,657
2012-02-15,-0.0372758273107513,657
2012-02-16,0.09175767580306737,664
2012-02-17,0.15530689909011478,672
2012-02-21,0.016457332813998127,660
2012-02-22,0.09352485825653588,652
2012-02-23,0.20042479426364004,663
2012-02-24,0.16934751232348094,674
2012-02-27,0.1099346253757588,670
2012-02-28,0.01835090565488202,674
2012-02-29,0.09780250382537338,682
2012-03-01,0.0026990930425295954,690
2012-03-02,0.02080928632038747,693
2012-03-05,-0.2387375416844154,687
2012-03-06,0.08844548076224082,678
2012-03-07,0.2891711803406701,687
2012-03-08,0.13424532400868855,696
2012-03-09,0.05616136435413265,695
2012-03-12,-0.06589729130012577,694
2012-03-13,0.0483083078009776,689
2012-03-14,0.005282282688210211,695
2012-03-15,0.09500543336932757,696
2012-03-16,0.023834550389145035,699
2012-03-19,-0.1264486719443429,692
2012-03-20,-0.018054522894860384,688
2012-03-21,-0.17322855146543928,687
2012-03-22,0.10703498716927365,683
2012-03-23,0.13752550166752392,681
2012-03-26,0.12173647819198338,680
2012-03-27,0.032086693360067274,680
2012-03-28,-0.1693311503189585,680
2012-03-29,0.13177719841281144,677
2012-03-30,-0.051267556861497504,671
2012-04-02,0.04989912910592006,672
2012-04-03,0.0995211285690715,680
2012-04-04,0.07221195436009126,681
2012-04-05,-0.022224574369300382,682
2012-04-09,0.040086564959240165,683
2012-04-10,0.0026906910742515735,679
2012-04-11,0.16729693681869962,680
2012-04-12,0.08001319499405266,679
2012-04-13,-0.11384780439222864,674
2012-04-16,0.34648727973259014,666
2012-04-17,-0.08414330840943036,650
2012-04-18,0.0793389123838994,645
2012-04-19,0.15010505356622506,650
2012-04-20,-0.44216057049017704,649
2012-04-23,0.016269970382571084,642
2012-04-24,0.07369908300248383,610
2012-04-25,-0.06144437634895145,610
2012-04-26,0.0975496990957582,629
2012-04-27,0.009193366479196611,652
2012-04-30,0.11290341241407785,651
2012-05-01,-0.08808560041276076,639
2012-05-02,0.017707430624093735,641
2012-05-03,0.07583203042181193,654
2012-05-04,-0.08587829225423352,674
2012-05-07,-0.11963404981887399,682
2012-05-08,0.1662485833711005,686
2012-05-09,0.02922645535678379,693
2012-05-10,0.040399164274027635,696
2012-05-11,0.04310067239003569,699
2012-05-14,0.09113877806994214,695
2012-05-15,0.12282343666660489,683
2012-05-16,0.06114139773816161,681
2012-05-17,0.19586008441655667,685
2012-05-18,0.12687095883981878,690
2012-05-21,0.1330212074213571,692
2012-05-22,0.08286036717224265,691
2012-05-23,0.1891440558044286,694
2012-05-24,-0.03305581038382686,694
2012-05-25,0.11219263301583199,696
2012-05-29,-0.21908615921433738,691
2012-05-30,0.05150910648913608,685
2012-05-31,-0.3119594797804423,681
2012-06-01,0.03517692730916631,682
2012-06-04,-0.030007208800015905,678
2012-06-05,0.22033153785534626,676
2012-06-06,0.022733222955174995,678
2012-06-07,-0.03281644168417196,681
2012-06-08,0.36323983446354513,681
2012-06-11,0.20982311522148148,678
2012-06-12,-0.08810097702520887,673
2012-06-13,0.030885778884834427,675
2012-06-14,-0.03798710493329273,676
2012-06-15,-0.1279828611462495,676
2012-06-18,-0.10345022752089948,676
2012-06-19,0.102078201973513,674
2012-06-20,0.036294494407301384,674
2012-06-21,0.007400697541542425,676
2012-06-22,-0.3912257322639946,676
2012-06-25,0.04335789227941542,681
2012-06-26,0.09661152920943337,679
2012-06-27,-0.05741664514195362,678
2012-06-28,-0.11016280430835436,675
2012-06-29,0.018827561893424053,673
2012-07-02,0.09041342922151363,676
2012-07-03,-0.003948185990866415,683
2012-07-05,0.22055771126619134,683
2012-07-06,0.10332121812134562,676
2012-07-09,0.06760117047688942,673
2012-07-10,0.11049807549782606,675
2012-07-11,-0.29199819508001545,675
2012-07-12,0.06232745447640735,675
2012-07-13,-0.05564943663516972,666
2012-07-16,-0.051717168500081574,662
2012-07-17,0.0035733364916197725,648
2012-07-18,0.21938478711671908,652
2012-07-19,-0.07708032094652773,655
2012-07-20,0.05511145243162727,655
2012-07-23,-0.022427965996744507,643
2012-07-24,0.006695436238682184,595
2012-07-25,0.10122124497016625,599
2012-07-26,0.11539703577138148,616
2012-07-27,0.009158614472968694,627
2012-07-30,0.04269654312323733,622
2012-07-31,0.20930984375210018,599
2012-08-01,-0.10598790454553796,619
2012-08-02,0.102723693046814,637
2012-08-03,0.08853730281263718,652
2012-08-06,0.06325077680441074,663
2012-08-07,-0.020834500537675462,665
2012-08-08,0.09781683954990199,674
2012-08-09,0.0077695390839763335,679
2012-08-10,0.056507439094323604,686
2012-08-13,0.08503469337338998,683
2012-08-14,0.051687997265329674,677
2012-08-15,0.17079600822650293,675
2012-08-16,0.07937108733847464,676
2012-08-17,0.1845462183928672,676
2012-08-20,0.021766052123768632,667
2012-08-21,0.004032206959597502,666
2012-08-22,0.025349450872184518,654
2012-08-23,0.03772988495702078,650
2012-08-24,0.08547726223987052,656
2012-08-27,0.03256599007952963,656
2012-08-28,0.08490690017619906,655
2012-08-29,-0.032164533977536186,648
2012-08-30,0.018722509794128046,646
2012-08-31,0.026883449757460345,639
2012-09-04,0.012538560919647397,634
2012-09-05,0.1674084354179808,641
2012-09-06,0.08585990667270238,640
2012-09-07,0.027118703067586878,641
2012-09-10,0.06486518437412171,649
2012-09-11,0.12086461975001077,645
2012-09-12,0.05023201043437666,648
2012-09-13,0.08589647996809027,649
2012-09-14,0.005144004025812982,651
2012-09-17,0.001614737382368705,647
2012-09-18,0.16109854058817036,645
2012-09-19,-0.17158088888175507,645
2012-09-20,-0.0953780872975493,656
2012-09-21,-0.12349120970739241,658
2012-09-24,0.06587025014525384,669
2012-09-25,-0.07991458050854228,669
2012-09-26,0.23376130424268582,668
2012-09-27,-0.16274581447359507,672
2012-09-28,-0.048031186866738525,674
2012-10-01,0.22320594273492125,687
2012-10-02,0.11650188028736255,690
2012-10-03,0.07598115255058675,687
2012-10-04,0.14146442529232559,677
2012-10-05,-0.17942485785685997,679
2012-10-08,0.07719934956930019,679
2012-10-09,0.011899146614980165,685
2012-10-10,0.08316095450718866,681
2012-10-11,0.004391829351939598,681
2012-10-12,0.06462291730857972,675
2012-10-15,0.06459478541377826,663
2012-10-16,0.08686971890896394,651
2012-10-17,0.05983702914906784,646
2012-10-18,0.09216153368252263,652
2012-10-19,0.12749408304232512,649
2012-10-22,-0.12036962408418148,632
2012-10-23,0.00248297578606366,607
2012-10-24,0.10640086912797599,595
2012-10-25,-0.09713286443648532,609
2012-10-26,0.08689167801985918,618
2012-10-31,0.19035018744254179,623
2012-11-01,0.0762976744312606,616
2012-11-02,-0.0010222271792620435,627
2012-11-05,0.25106378936256746,641
2012-11-06,0.024358439422851687,645
2012-11-07,0.033526363539455054,657
2012-11-08,0.023635054670910646,670
2012-11-09,0.1699636619960926,680
2012-11-12,-0.06698737926351789,683
2012-11-13,0.051925382987926656,678
2012-11-14,0.08182908114463526,677
2012-11-15,0.0779132420439152,676
2012-11-16,0.19894280290807187,681
2012-11-19,-0.03258711152356658,685
2012-11-20,0.09267997708465647,687
2012-11-21,0.16121464966620136,685
2012-11-23,-0.022855247436375833,685
2012-11-26,0.12970347880928038,677
2012-11-27,0.05888658413680104,677
2012-11-28,-0.0010195243132198914,679
2012-11-29,0.155971905229169,683
2012-11-30,0.12748654449078684,683
2012-12-03,-0.022044489213193963,677
2012-12-04,0.1406874100856036,672
2012-12-05,0.08058291668269058,670
2012-12-06,0.17754106391168978,669
2012-12-07,0.05238714536694527,663
2012-12-10,0.2166669336230485,663
2012-12-11,0.17545242581959175,657
2012-12-12,0.044415433816494404,663
2012-12-13,0.039159608612708306,672
2012-12-14,0.12133651437841002,668
2012-12-17,0.14668090444493753,669
2012-12-18,0.02015965266623998,669
2012-12-19,0.08284180891877772,667
2012-12-20,0.0769790330455783,664
2012-12-21,0.10955801644345792,668
2012-12-24,0.0037587659013767253,690
2012-12-26,0.07475753168133778,687
2012-12-27,-0.06854665169414223,684
2012-12-28,0.08299492328207503,684
2012-12-31,0.10505734513816792,682
2013-01-02,-0.016017533085005753,694
2013-01-03,0.045719128214984237,698
2013-01-04,-0.041679599927314945,694
2013-01-07,0.07721488170795163,692
2013-01-08,0.038481701327309686,697
2013-01-09,0.1922185976062424,703
2013-01-10,0.03641173710916516,707
2013-01-11,-0.03115542620518119,706
2013-01-14,-0.003959380282047273,700
2013-01-15,0.06317290432800504,695
2013-01-16,0.03846114274552596,687
2013-01-17,0.09917898000746932,688
2013-01-18,0.026916873509585954,682
2013-01-22,0.16842060680859117,678
2013-01-23,-0.013631461101095546,672
2013-01-24,0.11357343639334452,665
2013-01-25,0.02301860078898865,681
2013-01-28,0.10746446014342581,681
2013-01-29,0.0836676204549361,659
2013-01-30,0.008914620501801626,673
2013-01-31,0.11897172492615986,679
2013-02-01,-0.035412803777080816,706
2013-02-04,0.05601895745291839,700
2013-02-05,-0.06273411339348917,681
2013-02-06,0.07126724872140575,677
2013-02-07,0.0326246456729306,695
2013-02-08,-0.006721629705304549,714
2013-02-11,0.1194645158181428,713
2013-02-12,0.11078631106941765,709
2013-02-13,-0.04241315087890895,704
2013-02-14,0.06582088517563331,705
2013-02-15,0.03761210654534624,716
2013-02-19,0.015653296237494167,709
2013-02-20,-0.08205897214074108,703
2013-02-21,0.21281403115081549,727
2013-02-22,0.2070298956687313,733
2013-02-25,0.13539057691855413,726
2013-02-26,0.05377035245519779,722
2013-02-27,0.024612590851700474,727
2013-02-28,0.05751218190541108,738
2013-03-01,0.038647261200075146,748
2013-03-04,0.08978856091713881,749
2013-03-05,0.1706757545178968,745
2013-03-06,0.13266741635034962,744
2013-03-07,0.026457635355453472,746
2013-03-08,0.08559998308640188,751
2013-03-11,0.016920709498949867,753
2013-03-12,0.0738187395465327,755
2013-03-13,0.06098757716135853,758
2013-03-14,-0.024418428442887226,746
2013-03-15,-0.0066193637156572735,746
2013-03-18,0.059022466156304666,753
2013-03-19,0.10508608513381702,745
2013-03-20,-0.11133565165384171,747
2013-03-21,0.08534046549935037,742
2013-03-22,0.12997506754217858,750
2013-03-25,0.17266680265091192,751
2013-03-26,-0.11222406010871162,750
2013-03-27,0.05136721792030606,743
2013-03-28,0.057977930407647885,738
2013-04-01,0.09345252285483298,733
2013-04-02,0.02517939573929999,730
2013-04-03,0.07564802324851079,727
2013-04-04,-0.19499502575869193,730
2013-04-05,0.02758231911631392,734
2013-04-08,0.029582278961979645,733
2013-04-09,0.016977343609495064,733
2013-04-10,0.03795059152070925,729
2013-04-11,0.06726286582253922,728
2013-04-12,-0.01654166632897516,723
2013-04-15,0.10222872338153517,717
2013-04-16,-0.22640465035404128,698
2013-04-17,0.0765116175149207,701
2013-04-18,0.12646585662469637,710
2013-04-19,0.11644558460084467,708
2013-04-22,0.11869174311059864,690
2013-04-23,0.03401224295004232,649
2013-04-24,0.06833180557426453,643
2013-04-25,0.06822171918344802,664
2013-04-26,0.029886527038382446,702
2013-04-29,0.10390758962139657,698
2013-04-30,0.14344006051593602,669
2013-05-01,0.026501785595404923,679
2013-05-02,0.270442282522953,698
2013-05-03,0.12139538126817494,714
2013-05-06,0.007964046330543548,714
2013-05-07,0.06253007776652074,717
2013-05-08,0.03419978113034869,727
2013-05-09,-0.005197190594117588,741
2013-05-10,0.038115517326357956,747
2013-05-13,0.03439997312166528,748
2013-05-14,0.05240899979137753,742
2013-05-15,0.010595311794658151,742
2013-05-16,0.12384783025004382,740
2013-05-17,0.09016948098259889,739
2013-05-20,0.05580677087359836,742
2013-05-21,0.005590863971079093,741
2013-05-22,-0.051378593385751306,744
2013-05-23,-0.024058156576194308,742
2013-05-24,-0.08194562358534727,743
2013-05-28,-0.001447955288849335,743
2013-05-29,0.010593851793221979,745
2013-05-30,0.05897736924046607,745
2013-05-31,-0.031185862260881905,743
2013-06-03,0.02856484453651555,738
2013-06-04,-0.0021804759445701208,741
2013-06-05,0.041505414979796575,746
2013-06-06,0.09868871911967687,752
2013-06-07,0.015988863971433506,749
2013-06-10,-0.048842378018365766,746
2013-06-11,0.07812975956374045,747
2013-06-12,0.06649692656818772,748
2013-06-13,0.06234157150216865,741
2013-06-14,0.03182909708036429,738
2013-06-17,0.06503492275819496,734
2013-06-18,0.08248898345493377,735
2013-06-19,0.0032128018707027555,733
2013-06-20,0.12683720215764552,731
2013-06-21,-0.06453371835550942,727
2013-06-24,0.20215719162020887,739
2013-06-25,0.1519542661845258,739
2013-06-26,0.12812827499460736,737
2013-06-27,0.012503983662086892,741
2013-06-28,0.04297544528029685,744
2013-07-01,0.022954835435842078,755
2013-07-02,0.04095134186173638,744
2013-07-03,0.09075185575674201,749
2013-07-05,0.1154007093645699,746
2013-07-08,-0.006693434299100084,743
2013-07-09,0.038897305884785426,742
2013-07-10,0.05141621865273457,745
2013-07-11,0.08869435353131039,745
2013-07-12,0.04784321817632163,746
2013-07-15,0.12195687095470183,741
2013-07-16,-0.002038401471093194,719
2013-07-17,0.1568941370856507,714
2013-07-18,0.0810651597210731,718
2013-07-19,0.07267858204134157,722
2013-07-22,0.06703293203197484,711
2013-07-23,0.08695802651357575,666
2013-07-24,0.1127468881399855,662
2013-07-25,-0.010817912435714375,680
2013-07-26,-0.05950976481411913,700
2013-07-29,0.008147425294587118,688
2013-07-30,0.0182782935839277,654
2013-07-31,0.10573612700518209,676
2013-08-01,0.05212578628210825,697
2013-08-02,0.17772880799422314,727
2013-08-05,0.011048918821735847,722
2013-08-06,0.04589645506169987,717
2013-08-07,0.10383012792336843,723
2013-08-08,0.010259411514201329,735
2013-08-09,-0.031217950988943165,745
2013-08-12,0.13766677819291037,749
2013-08-13,0.027159006439735685,746
2013-08-14,0.0026164322636870116,734
2013-08-15,0.03147014416421696,742
2013-08-16,-0.03359185399837629,746
2013-08-19,0.008933792329758163,743
2013-08-20,-0.02500251090021828,737
2013-08-21,0.042552795706348,734
2013-08-22,0.08430145527119803,732
2013-08-23,0.027468502313943863,734
2013-08-26,-0.10354036977762841,727
2013-08-27,0.03313325741235312,724
2013-08-28,0.02893959247811386,723
2013-08-29,0.08615960089968411,716
2013-08-30,-0.0597338119958946,703
2013-09-03,0.09680226619697081,706
2013-09-04,0.1105507957644951,711
2013-09-05,0.0679287278651412,712
2013-09-06,0.055145137001060926,709
2013-09-09,0.14027826960301004,708
2013-09-10,0.06399964740710966,704
2013-09-11,0.023805017284081593,707
2013-09-12,0.05476686378037889,711
2013-09-13,0.17190048226164648,718
2013-09-16,0.07101316090183048,716
2013-09-17,-0.04092767114749391,721
2013-09-18,0.07045336571203988,721
2013-09-19,0.028487732595623306,723
2013-09-20,0.06852880574797239,725
2013-09-23,0.12060181404078926,742
2013-09-24,0.062167985424429695,744
2013-09-25,0.10207194376807725,749
2013-09-26,0.042352291779249755,751
2013-09-27,0.01309846910041234,756
2013-09-30,0.012882686072108036,757
2013-10-01,0.10550810161923134,757
2013-10-02,-0.054135135585744336,759
2013-10-03,0.12459688618849164,761
2013-10-04,-0.004146696471263333,766
2013-10-07,0.06676228347816716,763
2013-10-08,0.100351227732065,760
2013-10-09,0.18637915369416072,759
2013-10-10,0.09250315200168084,764
2013-10-11,0.021045412684753146,763
2013-10-14,0.11772366639728177,759
2013-10-15,0.01429599683200453,748
2013-10-16,0.06819002148112037,746
2013-10-17,0.0005124919023068357,748
2013-10-18,0.07645016890916684,747
2013-10-21,0.07964131756760394,740
2013-10-22,-0.02650712315852922,708
2013-10-23,0.020919268110637452,705
2013-10-24,0.11311787774396173,715
2013-10-25,0.08612426701459086,728
2013-10-28,0.08371208145529581,716
2013-10-29,0.07503878659421745,692
2013-10-30,0.06438607836067849,712
2013-10-31,0.08283076216168013,734
2013-11-01,0.045861775981716646,757
2013-11-04,0.0008357996572282097,750
2013-11-05,-0.05589304739431409,747
2013-11-06,0.01859917691505909,750
2013-11-07,0.1370226688629113,763
2013-11-08,0.14197350734801298,776
2013-11-11,0.06337453866468393,784
2013-11-12,0.06205738399158016,784
2013-11-13,0.12650811181126448,782
2013-11-14,0.054641742260955056,784
2013-11-15,0.08311983962420764,782
2013-11-18,0.015894733156973734,774
2013-11-19,0.09661083639230036,771
2013-11-20,0.11797576555505665,771
2013-11-21,0.08622065908784342,768
2013-11-22,0.0698339868753459,775
2013-11-25,0.07311170954503216,776
2013-11-26,0.008946964904569362,772
2013-11-27,0.0012100317551669302,772
2013-11-29,0.09294118299919146,760
2013-12-02,0.03944031929048138,744
2013-12-03,0.01581744774198908,746
2013-12-04,-0.023363075094260305,748
2013-12-05,0.09624039293923775,750
2013-12-06,0.12038208481339928,749
2013-12-09,0.00936674071426508,746
2013-12-10,0.036605369195854574,750
2013-12-11,0.03965021987830256,755
2013-12-12,0.05997361755761093,754
2013-12-13,0.051514346577586016,759
2013-12-16,0.008167750830394992,763
2013-12-17,0.05958238729713861,760
2013-12-18,0.050557315849245894,760
2013-12-19,0.057782826305308996,762
2013-12-20,0.1402824003174095,762
2013-12-23,0.03092298029072901,782
2013-12-24,0.019555347027046432,786
2013-12-26,-0.02959177442331857,782
2013-12-27,0.107665819378118,781
2013-12-30,0.02188112511849254,782
2013-12-31,-0.028167371164617806,782
2014-01-02,0.05525773550463562,799
2014-01-03,0.0675876216156895,798
2014-01-06,0.12660510402510425,799
2014-01-07,0.10656524391635369,800
2014-01-08,0.11077225695285906,800
2014-01-09,0.04341424530837447,804
2014-01-10,0.11442765031725513,805
2014-01-13,0.05237643228301774,800
2014-01-14,0.1247574641446834,803
2014-01-15,0.10032294292641987,793
2014-01-16,0.22587664268311883,789
2014-01-17,0.002202304772731164,790
2014-01-21,0.09604271363271523,792
2014-01-22,-0.006892293526414792,786
2014-01-23,0.02754995240414341,777
2014-01-24,0.09236138642760933,777
2014-01-27,0.21817636188406653,779
2014-01-28,-0.12396252849497873,768
2014-01-29,-0.0841892335401549,768
2014-01-30,-0.0005572104073605613,787
2014-01-31,0.09162030145257732,804
2014-02-03,0.09007090162649423,813
2014-02-04,0.00689644567470074,803
2014-02-05,0.007061467344811923,808
2014-02-06,0.156225248470446,817
2014-02-07,0.039927799469194024,827
2014-02-10,0.04343029966223787,826
2014-02-11,0.15424822786619646,814
2014-02-12,0.05478086573808925,810
2014-02-13,0.028880202817657703,816
2014-02-14,0.10558551512587677,813
2014-02-18,0.12986328960677865,816
2014-02-19,0.08759090207385027,809
2014-02-20,0.030946784394292128,820
2014-02-21,0.03298212840906333,821
2014-02-24,0.08211761467806156,826
2014-02-25,0.04927419611667111,822
2014-02-26,0.01401440639081586,823
2014-02-27,0.003470264872096953,817
2014-02-28,0.07440859205949202,820
2014-03-03,0.019853050689000576,828
2014-03-04,0.11951730930219062,831
2014-03-05,0.11863987747297029,836
2014-03-06,0.01869304034510991,837
2014-03-07,0.023803895475609467,841
2014-03-10,0.10584059572878367,841
2014-03-11,-0.007009093957412998,834
2014-03-12,0.16376585028403054,833
2014-03-13,0.15168979828767332,835
2014-03-14,0.18317301498031766,839
2014-03-17,0.09579713291842944,839
2014-03-18,0.07806002879599926,836
2014-03-19,-0.0042596090515722934,838
2014-03-20,0.015255955122910052,834
2014-03-21,0.06992710256207076,830
2014-03-24,0.1135214029467324,841
2014-03-25,0.09081411046341872,837
2014-03-26,-0.01869144804522746,838
2014-03-27,0.12270322720044247,840
2014-03-28,0.1663652284637696,839
2014-03-31,0.1476256601632804,831
2014-04-01,0.06033853447022186,833
2014-04-02,0.08922795328631918,825
2014-04-03,-0.0322083357691571,825
2014-04-04,-0.032682289506845215,826
2014-04-07,0.13784698766278095,831
2014-04-08,0.19311998105101835,832
2014-04-09,0.027192597636618868,833
2014-04-10,0.022768207111370425,831
2014-04-11,0.13905447298039333,830
2014-04-14,0.04278733061754621,823
2014-04-15,0.20022169969183456,811
2014-04-16,-0.02663515521840473,814
2014-04-17,0.08824422722880086,810
2014-04-21,0.05642735429655066,806
2014-04-22,0.07466382971424389,766
2014-04-23,-0.0057366820041922315,760
2014-04-24,-0.08997639445565278,773
2014-04-25,0.08265361844027838,792
2014-04-28,0.09672310346144883,785
2014-04-29,-0.03860116903708934,754
2014-04-30,0.022545303151041893,759
2014-05-01,-0.05540148010708621,778
2014-05-02,-0.01622497461550665,803
2014-05-05,0.09655945050251476,802
2014-05-06,0.08372774533419793,792
2014-05-07,0.030194989103174703,796
2014-05-08,0.06371882959066671,809
2014-05-09,0.03030237378715109,822
2014-05-12,0.13784685280005832,835
2014-05-13,0.1444724703799791,834
2014-05-14,0.16607217889489914,834
2014-05-15,0.11457740098373158,834
2014-05-16,0.007887216226481353,835
2014-05-19,0.12711459019841878,828
2014-05-20,-0.015010514606992756,830
2014-05-21,0.051689307082821295,826
2014-05-22,0.06781211031971403,832
2014-05-23,-0.0667642707969323,829
2014-05-27,0.010325470771456671,826
2014-05-28,-0.021104537816924573,825
2014-05-29,0.05248299025966325,823
2014-05-30,0.03014696791035824,813
2014-06-02,-0.025645633323132754,803
2014-06-03,0.0559760846784339,808
2014-06-04,0.060510688075217714,810
2014-06-05,-0.003586829024115383,806
2014-06-06,0.018070474283449742,807
2014-06-09,0.16356279733414153,807
2014-06-10,0.13811108185453713,807
2014-06-11,0.1541721669296122,812
2014-06-12,-0.06782231214415328,813
2014-06-13,-0.036157693768592326,815
2014-06-16,0.15112254041673004,809
2014-06-17,0.13426671508186058,808
2014-06-18,-0.009946876582958734,808
2014-06-19,0.04470527318468818,809
2014-06-20,-0.012043183556238393,807
2014-06-23,0.06573930710979414,810
2014-06-24,0.1337067895342026,811
2014-06-25,0.07708542272353992,816
2014-06-26,0.11955434263480648,816
2014-06-27,0.14956868497955808,811
2014-06-30,0.04813086157540514,824
2014-07-01,0.10644046010672174,831
2014-07-02,0.021573330398542492,841
2014-07-03,0.12849010648813347,844
2014-07-07,0.007250508876327045,840
2014-07-08,0.11566599008065553,839
2014-07-09,-0.11606806387489313,839
2014-07-10,0.07615112241138014,832
2014-07-11,-0.10388088288613134,822
2014-07-14,0.02222808959841575,813
2014-07-15,0.04301603307086738,806
2014-07-16,0.00809670886499905,800
2014-07-17,0.1331575542211564,805
2014-07-18,0.05849187435167315,808
2014-07-21,-0.08572903606834292,805
2014-07-22,0.02655763088216684,765
